text_id,passage_id,condition,author_id,author_name,work_id,work_title,qc_status,qc_flags,split
SHELLEY_FRANKENSTEIN_004__modernize,SHELLEY_FRANKENSTEIN_004,modernize,shelley,Mary Shelley,frankenstein,Frankenstein or The Modern Prometheus,pass,,train
SHELLEY_FRANKENSTEIN_004__simplify,SHELLEY_FRANKENSTEIN_004,simplify,shelley,Mary Shelley,frankenstein,Frankenstein or The Modern Prometheus,pass,,train
SHELLEY_FRANKENSTEIN_005__original,SHELLEY_FRANKENSTEIN_005,original,shelley,Mary Shelley,frankenstein,Frankenstein or The Modern Prometheus,pass,,train
SHELLEY_FRANKENSTEIN_005__paraphrase,SHELLEY_FRANKENSTEIN_005,paraphrase,shelley,Mary Shelley,frankenstein,Frankenstein or The Modern Prometheus,pass,,train
SHELLEY_FRANKENSTEIN_005__modernize,SHELLEY_FRANKENSTEIN_005,modernize,shelley,Mary Shelley,frankenstein,Frankenstein or The Modern Prometheus,pass,,train
SHELLEY_FRANKENSTEIN_005__simplify,SHELLEY_FRANKENSTEIN_005,simplify,shelley,Mary Shelley,frankenstein,Frankenstein or The Modern Prometheus,pass,,train
SHELLEY_FRANKENSTEIN_006__original,SHELLEY_FRANKENSTEIN_006,original,shelley,Mary Shelley,frankenstein,Frankenstein or The Modern Prometheus,pass,,train
SHELLEY_FRANKENSTEIN_006__paraphrase,SHELLEY_FRANKENSTEIN_006,paraphrase,shelley,Mary Shelley,frankenstein,Frankenstein or The Modern Prometheus,pass,,train
SHELLEY_FRANKENSTEIN_006__modernize,SHELLEY_FRANKENSTEIN_006,modernize,shelley,Mary Shelley,frankenstein,Frankenstein or The Modern Prometheus,pass,,train
SHELLEY_FRANKENSTEIN_006__simplify,SHELLEY_FRANKENSTEIN_006,simplify,shelley,Mary Shelley,frankenstein,Frankenstein or The Modern Prometheus,pass,,train
SHELLEY_FRANKENSTEIN_007__original,SHELLEY_FRANKENSTEIN_007,original,shelley,Mary Shelley,frankenstein,Frankenstein or The Modern Prometheus,pass,,train
SHELLEY_FRANKENSTEIN_007__paraphrase,SHELLEY_FRANKENSTEIN_007,paraphrase,shelley,Mary Shelley,frankenstein,Frankenstein or The Modern Prometheus,pass,,train
SHELLEY_FRANKENSTEIN_007__modernize,SHELLEY_FRANKENSTEIN_007,modernize,shelley,Mary Shelley,frankenstein,Frankenstein or The Modern Prometheus,pass,,train
SHELLEY_FRANKENSTEIN_007__simplify,SHELLEY_FRANKENSTEIN_007,simplify,shelley,Mary Shelley,frankenstein,Frankenstein or The Modern Prometheus,pass,,train
SHELLEY_FRANKENSTEIN_008__original,SHELLEY_FRANKENSTEIN_008,original,shelley,Mary Shelley,frankenstein,Frankenstein or The Modern Prometheus,pass,,train
SHELLEY_FRANKENSTEIN_008__paraphrase,SHELLEY_FRANKENSTEIN_008,paraphrase,shelley,Mary Shelley,frankenstein,Frankenstein or The Modern Prometheus,pass,,train
SHELLEY_FRANKENSTEIN_008__modernize,SHELLEY_FRANKENSTEIN_008,modernize,shelley,Mary Shelley,frankenstein,Frankenstein or The Modern Prometheus,pass,,train
SHELLEY_FRANKENSTEIN_008__simplify,SHELLEY_FRANKENSTEIN_008,simplify,shelley,Mary Shelley,frankenstein,Frankenstein or The Modern Prometheus,pass,,train
SHELLEY_FRANKENSTEIN_009__original,SHELLEY_FRANKENSTEIN_009,original,shelley,Mary Shelley,frankenstein,Frankenstein or The Modern Prometheus,pass,,train
SHELLEY_FRANKENSTEIN_009__paraphrase,SHELLEY_FRANKENSTEIN_009,paraphrase,shelley,Mary Shelley,frankenstein,Frankenstein or The Modern Prometheus,pass,,train
SHELLEY_FRANKENSTEIN_009__modernize,SHELLEY_FRANKENSTEIN_009,modernize,shelley,Mary Shelley,frankenstein,Frankenstein or The Modern Prometheus,pass,,train
SHELLEY_FRANKENSTEIN_009__simplify,SHELLEY_FRANKENSTEIN_009,simplify,shelley,Mary Shelley,frankenstein,Frankenstein or The Modern Prometheus,pass,,train
SHELLEY_FRANKENSTEIN_010__original,SHELLEY_FRANKENSTEIN_010,original,shelley,Mary Shelley,frankenstein,Frankenstein or The Modern Prometheus,pass,,train
SHELLEY_FRANKENSTEIN_010__paraphrase,SHELLEY_FRANKENSTEIN_010,paraphrase,shelley,Mary Shelley,frankenstein,Frankenstein or The Modern Prometheus,pass,,train
SHELLEY_FRANKENSTEIN_010__modernize,SHELLEY_FRANKENSTEIN_010,modernize,shelley,Mary Shelley,frankenstein,Frankenstein or The Modern Prometheus,pass,,train
SHELLEY_FRANKENSTEIN_010__simplify,SHELLEY_FRANKENSTEIN_010,simplify,shelley,Mary Shelley,frankenstein,Frankenstein or The Modern Prometheus,pass,,train
SHELLEY_FRANKENSTEIN_011__original,SHELLEY_FRANKENSTEIN_011,original,shelley,Mary Shelley,frankenstein,Frankenstein or The Modern Prometheus,pass,,train
SHELLEY_FRANKENSTEIN_011__paraphrase,SHELLEY_FRANKENSTEIN_011,paraphrase,shelley,Mary Shelley,frankenstein,Frankenstein or The Modern Prometheus,pass,,train
SHELLEY_FRANKENSTEIN_011__modernize,SHELLEY_FRANKENSTEIN_011,modernize,shelley,Mary Shelley,frankenstein,Frankenstein or The Modern Prometheus,pass,,train
SHELLEY_FRANKENSTEIN_011__simplify,SHELLEY_FRANKENSTEIN_011,simplify,shelley,Mary Shelley,frankenstein,Frankenstein or The Modern Prometheus,pass,,train
SHELLEY_FRANKENSTEIN_012__original,SHELLEY_FRANKENSTEIN_012,original,shelley,Mary Shelley,frankenstein,Frankenstein or The Modern Prometheus,pass,,train
SHELLEY_FRANKENSTEIN_012__paraphrase,SHELLEY_FRANKENSTEIN_012,paraphrase,shelley,Mary Shelley,frankenstein,Frankenstein or The Modern Prometheus,pass,,train
SHELLEY_FRANKENSTEIN_012__modernize,SHELLEY_FRANKENSTEIN_012,modernize,shelley,Mary Shelley,frankenstein,Frankenstein or The Modern Prometheus,pass,,train
SHELLEY_FRANKENSTEIN_012__simplify,SHELLEY_FRANKENSTEIN_012,simplify,shelley,Mary Shelley,frankenstein,Frankenstein or The Modern Prometheus,pass,,train
SHELLEY_FRANKENSTEIN_013__original,SHELLEY_FRANKENSTEIN_013,original,shelley,Mary Shelley,frankenstein,Frankenstein or The Modern Prometheus,pass,,train
SHELLEY_FRANKENSTEIN_013__paraphrase,SHELLEY_FRANKENSTEIN_013,paraphrase,shelley,Mary Shelley,frankenstein,Frankenstein or The Modern Prometheus,pass,,train
SHELLEY_FRANKENSTEIN_013__modernize,SHELLEY_FRANKENSTEIN_013,modernize,shelley,Mary Shelley,frankenstein,Frankenstein or The Modern Prometheus,pass,,train
SHELLEY_FRANKENSTEIN_013__simplify,SHELLEY_FRANKENSTEIN_013,simplify,shelley,Mary Shelley,frankenstein,Frankenstein or The Modern Prometheus,pass,,train
SHELLEY_FRANKENSTEIN_014__original,SHELLEY_FRANKENSTEIN_014,original,shelley,Mary Shelley,frankenstein,Frankenstein or The Modern Prometheus,pass,,train
SHELLEY_FRANKENSTEIN_014__paraphrase,SHELLEY_FRANKENSTEIN_014,paraphrase,shelley,Mary Shelley,frankenstein,Frankenstein or The Modern Prometheus,pass,,train
SHELLEY_FRANKENSTEIN_014__modernize,SHELLEY_FRANKENSTEIN_014,modernize,shelley,Mary Shelley,frankenstein,Frankenstein or The Modern Prometheus,pass,,train
SHELLEY_FRANKENSTEIN_014__simplify,SHELLEY_FRANKENSTEIN_014,simplify,shelley,Mary Shelley,frankenstein,Frankenstein or The Modern Prometheus,pass,,train
SHELLEY_FRANKENSTEIN_015__original,SHELLEY_FRANKENSTEIN_015,original,shelley,Mary Shelley,frankenstein,Frankenstein or The Modern Prometheus,pass,,train
SHELLEY_FRANKENSTEIN_015__paraphrase,SHELLEY_FRANKENSTEIN_015,paraphrase,shelley,Mary Shelley,frankenstein,Frankenstein or The Modern Prometheus,warning,length_soft_warning,train
SHELLEY_FRANKENSTEIN_015__modernize,SHELLEY_FRANKENSTEIN_015,modernize,shelley,Mary Shelley,frankenstein,Frankenstein or The Modern Prometheus,pass,,train
SHELLEY_FRANKENSTEIN_015__simplify,SHELLEY_FRANKENSTEIN_015,simplify,shelley,Mary Shelley,frankenstein,Frankenstein or The Modern Prometheus,pass,,train
SHELLEY_FRANKENSTEIN_016__original,SHELLEY_FRANKENSTEIN_016,original,shelley,Mary Shelley,frankenstein,Frankenstein or The Modern Prometheus,pass,,train
SHELLEY_FRANKENSTEIN_016__paraphrase,SHELLEY_FRANKENSTEIN_016,paraphrase,shelley,Mary Shelley,frankenstein,Frankenstein or The Modern Prometheus,pass,,train
SHELLEY_FRANKENSTEIN_016__modernize,SHELLEY_FRANKENSTEIN_016,modernize,shelley,Mary Shelley,frankenstein,Frankenstein or The Modern Prometheus,pass,,train
SHELLEY_FRANKENSTEIN_016__simplify,SHELLEY_FRANKENSTEIN_016,simplify,shelley,Mary Shelley,frankenstein,Frankenstein or The Modern Prometheus,pass,,train
SHELLEY_FRANKENSTEIN_017__original,SHELLEY_FRANKENSTEIN_017,original,shelley,Mary Shelley,frankenstein,Frankenstein or The Modern Prometheus,pass,,train
SHELLEY_FRANKENSTEIN_017__paraphrase,SHELLEY_FRANKENSTEIN_017,paraphrase,shelley,Mary Shelley,frankenstein,Frankenstein or The Modern Prometheus,pass,,train
SHELLEY_FRANKENSTEIN_017__modernize,SHELLEY_FRANKENSTEIN_017,modernize,shelley,Mary Shelley,frankenstein,Frankenstein or The Modern Prometheus,pass,,train
SHELLEY_FRANKENSTEIN_017__simplify,SHELLEY_FRANKENSTEIN_017,simplify,shelley,Mary Shelley,frankenstein,Frankenstein or The Modern Prometheus,pass,,train
SHELLEY_FRANKENSTEIN_018__original,SHELLEY_FRANKENSTEIN_018,original,shelley,Mary Shelley,frankenstein,Frankenstein or The Modern Prometheus,pass,,train
SHELLEY_FRANKENSTEIN_018__paraphrase,SHELLEY_FRANKENSTEIN_018,paraphrase,shelley,Mary Shelley,frankenstein,Frankenstein or The Modern Prometheus,pass,,train
SHELLEY_FRANKENSTEIN_018__modernize,SHELLEY_FRANKENSTEIN_018,modernize,shelley,Mary Shelley,frankenstein,Frankenstein or The Modern Prometheus,pass,,train
SHELLEY_FRANKENSTEIN_018__simplify,SHELLEY_FRANKENSTEIN_018,simplify,shelley,Mary Shelley,frankenstein,Frankenstein or The Modern Prometheus,pass,,train
SHELLEY_FRANKENSTEIN_019__original,SHELLEY_FRANKENSTEIN_019,original,shelley,Mary Shelley,frankenstein,Frankenstein or The Modern Prometheus,pass,,train
SHELLEY_FRANKENSTEIN_019__paraphrase,SHELLEY_FRANKENSTEIN_019,paraphrase,shelley,Mary Shelley,frankenstein,Frankenstein or The Modern Prometheus,pass,,train
SHELLEY_FRANKENSTEIN_019__modernize,SHELLEY_FRANKENSTEIN_019,modernize,shelley,Mary Shelley,frankenstein,Frankenstein or The Modern Prometheus,pass,,train
SHELLEY_FRANKENSTEIN_019__simplify,SHELLEY_FRANKENSTEIN_019,simplify,shelley,Mary Shelley,frankenstein,Frankenstein or The Modern Prometheus,pass,,train
SHELLEY_FRANKENSTEIN_020__original,SHELLEY_FRANKENSTEIN_020,original,shelley,Mary Shelley,frankenstein,Frankenstein or The Modern Prometheus,pass,,train
SHELLEY_FRANKENSTEIN_020__paraphrase,SHELLEY_FRANKENSTEIN_020,paraphrase,shelley,Mary Shelley,frankenstein,Frankenstein or The Modern Prometheus,pass,,train
SHELLEY_FRANKENSTEIN_020__modernize,SHELLEY_FRANKENSTEIN_020,modernize,shelley,Mary Shelley,frankenstein,Frankenstein or The Modern Prometheus,pass,,train
SHELLEY_FRANKENSTEIN_020__simplify,SHELLEY_FRANKENSTEIN_020,simplify,shelley,Mary Shelley,frankenstein,Frankenstein or The Modern Prometheus,pass,,train
SHELLEY_FRANKENSTEIN_021__original,SHELLEY_FRANKENSTEIN_021,original,shelley,Mary Shelley,frankenstein,Frankenstein or The Modern Prometheus,pass,,train
SHELLEY_FRANKENSTEIN_021__paraphrase,SHELLEY_FRANKENSTEIN_021,paraphrase,shelley,Mary Shelley,frankenstein,Frankenstein or The Modern Prometheus,pass,,train
SHELLEY_FRANKENSTEIN_021__modernize,SHELLEY_FRANKENSTEIN_021,modernize,shelley,Mary Shelley,frankenstein,Frankenstein or The Modern Prometheus,pass,,train
SHELLEY_FRANKENSTEIN_021__simplify,SHELLEY_FRANKENSTEIN_021,simplify,shelley,Mary Shelley,frankenstein,Frankenstein or The Modern Prometheus,pass,,train
SHELLEY_FRANKENSTEIN_022__original,SHELLEY_FRANKENSTEIN_022,original,shelley,Mary Shelley,frankenstein,Frankenstein or The Modern Prometheus,pass,,train
SHELLEY_FRANKENSTEIN_022__paraphrase,SHELLEY_FRANKENSTEIN_022,paraphrase,shelley,Mary Shelley,frankenstein,Frankenstein or The Modern Prometheus,pass,,train
SHELLEY_FRANKENSTEIN_022__modernize,SHELLEY_FRANKENSTEIN_022,modernize,shelley,Mary Shelley,frankenstein,Frankenstein or The Modern Prometheus,pass,,train
SHELLEY_FRANKENSTEIN_022__simplify,SHELLEY_FRANKENSTEIN_022,simplify,shelley,Mary Shelley,frankenstein,Frankenstein or The Modern Prometheus,pass,,train
SHELLEY_FRANKENSTEIN_023__original,SHELLEY_FRANKENSTEIN_023,original,shelley,Mary Shelley,frankenstein,Frankenstein or The Modern Prometheus,pass,,train
SHELLEY_FRANKENSTEIN_023__paraphrase,SHELLEY_FRANKENSTEIN_023,paraphrase,shelley,Mary Shelley,frankenstein,Frankenstein or The Modern Prometheus,pass,,train
SHELLEY_FRANKENSTEIN_023__modernize,SHELLEY_FRANKENSTEIN_023,modernize,shelley,Mary Shelley,frankenstein,Frankenstein or The Modern Prometheus,pass,,train
SHELLEY_FRANKENSTEIN_023__simplify,SHELLEY_FRANKENSTEIN_023,simplify,shelley,Mary Shelley,frankenstein,Frankenstein or The Modern Prometheus,pass,,train
SHELLEY_FRANKENSTEIN_024__original,SHELLEY_FRANKENSTEIN_024,original,shelley,Mary Shelley,frankenstein,Frankenstein or The Modern Prometheus,pass,,train
SHELLEY_FRANKENSTEIN_024__paraphrase,SHELLEY_FRANKENSTEIN_024,paraphrase,shelley,Mary Shelley,frankenstein,Frankenstein or The Modern Prometheus,pass,,train
SHELLEY_FRANKENSTEIN_024__modernize,SHELLEY_FRANKENSTEIN_024,modernize,shelley,Mary Shelley,frankenstein,Frankenstein or The Modern Prometheus,pass,,train
SHELLEY_FRANKENSTEIN_024__simplify,SHELLEY_FRANKENSTEIN_024,simplify,shelley,Mary Shelley,frankenstein,Frankenstein or The Modern Prometheus,pass,,train
SHELLEY_FRANKENSTEIN_025__original,SHELLEY_FRANKENSTEIN_025,original,shelley,Mary Shelley,frankenstein,Frankenstein or The Modern Prometheus,pass,,train
SHELLEY_FRANKENSTEIN_025__paraphrase,SHELLEY_FRANKENSTEIN_025,paraphrase,shelley,Mary Shelley,frankenstein,Frankenstein or The Modern Prometheus,warning,length_soft_warning,train
SHELLEY_FRANKENSTEIN_025__modernize,SHELLEY_FRANKENSTEIN_025,modernize,shelley,Mary Shelley,frankenstein,Frankenstein or The Modern Prometheus,warning,length_soft_warning,train
SHELLEY_FRANKENSTEIN_025__simplify,SHELLEY_FRANKENSTEIN_025,simplify,shelley,Mary Shelley,frankenstein,Frankenstein or The Modern Prometheus,warning,length_soft_warning,train
SHELLEY_FRANKENSTEIN_026__original,SHELLEY_FRANKENSTEIN_026,original,shelley,Mary Shelley,frankenstein,Frankenstein or The Modern Prometheus,pass,,train
SHELLEY_FRANKENSTEIN_026__paraphrase,SHELLEY_FRANKENSTEIN_026,paraphrase,shelley,Mary Shelley,frankenstein,Frankenstein or The Modern Prometheus,pass,,train
SHELLEY_FRANKENSTEIN_026__modernize,SHELLEY_FRANKENSTEIN_026,modernize,shelley,Mary Shelley,frankenstein,Frankenstein or The Modern Prometheus,pass,,train
SHELLEY_FRANKENSTEIN_026__simplify,SHELLEY_FRANKENSTEIN_026,simplify,shelley,Mary Shelley,frankenstein,Frankenstein or The Modern Prometheus,pass,,train
SHELLEY_FRANKENSTEIN_027__original,SHELLEY_FRANKENSTEIN_027,original,shelley,Mary Shelley,frankenstein,Frankenstein or The Modern Prometheus,pass,,train
SHELLEY_FRANKENSTEIN_027__paraphrase,SHELLEY_FRANKENSTEIN_027,paraphrase,shelley,Mary Shelley,frankenstein,Frankenstein or The Modern Prometheus,pass,,train
SHELLEY_FRANKENSTEIN_027__modernize,SHELLEY_FRANKENSTEIN_027,modernize,shelley,Mary Shelley,frankenstein,Frankenstein or The Modern Prometheus,pass,,train
SHELLEY_FRANKENSTEIN_027__simplify,SHELLEY_FRANKENSTEIN_027,simplify,shelley,Mary Shelley,frankenstein,Frankenstein or The Modern Prometheus,pass,,train
SHELLEY_FRANKENSTEIN_028__original,SHELLEY_FRANKENSTEIN_028,original,shelley,Mary Shelley,frankenstein,Frankenstein or The Modern Prometheus,pass,,train
SHELLEY_FRANKENSTEIN_028__paraphrase,SHELLEY_FRANKENSTEIN_028,paraphrase,shelley,Mary Shelley,frankenstein,Frankenstein or The Modern Prometheus,pass,,train
SHELLEY_FRANKENSTEIN_028__modernize,SHELLEY_FRANKENSTEIN_028,modernize,shelley,Mary Shelley,frankenstein,Frankenstein or The Modern Prometheus,pass,,train
SHELLEY_FRANKENSTEIN_028__simplify,SHELLEY_FRANKENSTEIN_028,simplify,shelley,Mary Shelley,frankenstein,Frankenstein or The Modern Prometheus,pass,,train
SHELLEY_FRANKENSTEIN_029__original,SHELLEY_FRANKENSTEIN_029,original,shelley,Mary Shelley,frankenstein,Frankenstein or The Modern Prometheus,pass,,train
SHELLEY_FRANKENSTEIN_029__paraphrase,SHELLEY_FRANKENSTEIN_029,paraphrase,shelley,Mary Shelley,frankenstein,Frankenstein or The Modern Prometheus,pass,,train
SHELLEY_FRANKENSTEIN_029__modernize,SHELLEY_FRANKENSTEIN_029,modernize,shelley,Mary Shelley,frankenstein,Frankenstein or The Modern Prometheus,pass,,train
SHELLEY_FRANKENSTEIN_029__simplify,SHELLEY_FRANKENSTEIN_029,simplify,shelley,Mary Shelley,frankenstein,Frankenstein or The Modern Prometheus,pass,,train
SHELLEY_FRANKENSTEIN_030__original,SHELLEY_FRANKENSTEIN_030,original,shelley,Mary Shelley,frankenstein,Frankenstein or The Modern Prometheus,pass,,train
SHELLEY_FRANKENSTEIN_030__paraphrase,SHELLEY_FRANKENSTEIN_030,paraphrase,shelley,Mary Shelley,frankenstein,Frankenstein or The Modern Prometheus,pass,,train
SHELLEY_FRANKENSTEIN_030__modernize,SHELLEY_FRANKENSTEIN_030,modernize,shelley,Mary Shelley,frankenstein,Frankenstein or The Modern Prometheus,pass,,train
SHELLEY_FRANKENSTEIN_030__simplify,SHELLEY_FRANKENSTEIN_030,simplify,shelley,Mary Shelley,frankenstein,Frankenstein or The Modern Prometheus,pass,,train
SHELLEY_THE_LAST_MAN_001__original,SHELLEY_THE_LAST_MAN_001,original,shelley,Mary Shelley,the_last_man,The Last Man,pass,,train
SHELLEY_THE_LAST_MAN_001__paraphrase,SHELLEY_THE_LAST_MAN_001,paraphrase,shelley,Mary Shelley,the_last_man,The Last Man,pass,,train
SHELLEY_THE_LAST_MAN_001__modernize,SHELLEY_THE_LAST_MAN_001,modernize,shelley,Mary Shelley,the_last_man,The Last Man,pass,,train
SHELLEY_THE_LAST_MAN_001__simplify,SHELLEY_THE_LAST_MAN_001,simplify,shelley,Mary Shelley,the_last_man,The Last Man,pass,,train
SHELLEY_THE_LAST_MAN_002__original,SHELLEY_THE_LAST_MAN_002,original,shelley,Mary Shelley,the_last_man,The Last Man,pass,,train
SHELLEY_THE_LAST_MAN_002__paraphrase,SHELLEY_THE_LAST_MAN_002,paraphrase,shelley,Mary Shelley,the_last_man,The Last Man,pass,,train
SHELLEY_THE_LAST_MAN_002__modernize,SHELLEY_THE_LAST_MAN_002,modernize,shelley,Mary Shelley,the_last_man,The Last Man,pass,,train
SHELLEY_THE_LAST_MAN_002__simplify,SHELLEY_THE_LAST_MAN_002,simplify,shelley,Mary Shelley,the_last_man,The Last Man,pass,,train
SHELLEY_THE_LAST_MAN_003__original,SHELLEY_THE_LAST_MAN_003,original,shelley,Mary Shelley,the_last_man,The Last Man,pass,,train
SHELLEY_THE_LAST_MAN_003__paraphrase,SHELLEY_THE_LAST_MAN_003,paraphrase,shelley,Mary Shelley,the_last_man,The Last Man,pass,,train
SHELLEY_THE_LAST_MAN_003__modernize,SHELLEY_THE_LAST_MAN_003,modernize,shelley,Mary Shelley,the_last_man,The Last Man,pass,,train
SHELLEY_THE_LAST_MAN_003__simplify,SHELLEY_THE_LAST_MAN_003,simplify,shelley,Mary Shelley,the_last_man,The Last Man,pass,,train
SHELLEY_THE_LAST_MAN_004__original,SHELLEY_THE_LAST_MAN_004,original,shelley,Mary Shelley,the_last_man,The Last Man,pass,,train
SHELLEY_THE_LAST_MAN_004__paraphrase,SHELLEY_THE_LAST_MAN_004,paraphrase,shelley,Mary Shelley,the_last_man,The Last Man,pass,,train
SHELLEY_THE_LAST_MAN_004__modernize,SHELLEY_THE_LAST_MAN_004,modernize,shelley,Mary Shelley,the_last_man,The Last Man,pass,,train
SHELLEY_THE_LAST_MAN_004__simplify,SHELLEY_THE_LAST_MAN_004,simplify,shelley,Mary Shelley,the_last_man,The Last Man,pass,,train
SHELLEY_THE_LAST_MAN_005__original,SHELLEY_THE_LAST_MAN_005,original,shelley,Mary Shelley,the_last_man,The Last Man,pass,,train
SHELLEY_THE_LAST_MAN_005__paraphrase,SHELLEY_THE_LAST_MAN_005,paraphrase,shelley,Mary Shelley,the_last_man,The Last Man,pass,,train
SHELLEY_THE_LAST_MAN_005__modernize,SHELLEY_THE_LAST_MAN_005,modernize,shelley,Mary Shelley,the_last_man,The Last Man,pass,,train
SHELLEY_THE_LAST_MAN_005__simplify,SHELLEY_THE_LAST_MAN_005,simplify,shelley,Mary Shelley,the_last_man,The Last Man,pass,,train
SHELLEY_THE_LAST_MAN_006__original,SHELLEY_THE_LAST_MAN_006,original,shelley,Mary Shelley,the_last_man,The Last Man,pass,,train
SHELLEY_THE_LAST_MAN_006__paraphrase,SHELLEY_THE_LAST_MAN_006,paraphrase,shelley,Mary Shelley,the_last_man,The Last Man,pass,,train
SHELLEY_THE_LAST_MAN_006__modernize,SHELLEY_THE_LAST_MAN_006,modernize,shelley,Mary Shelley,the_last_man,The Last Man,pass,,train
SHELLEY_THE_LAST_MAN_006__simplify,SHELLEY_THE_LAST_MAN_006,simplify,shelley,Mary Shelley,the_last_man,The Last Man,pass,,train
SHELLEY_THE_LAST_MAN_007__original,SHELLEY_THE_LAST_MAN_007,original,shelley,Mary Shelley,the_last_man,The Last Man,pass,,train
SHELLEY_THE_LAST_MAN_007__paraphrase,SHELLEY_THE_LAST_MAN_007,paraphrase,shelley,Mary Shelley,the_last_man,The Last Man,pass,,train
SHELLEY_THE_LAST_MAN_007__modernize,SHELLEY_THE_LAST_MAN_007,modernize,shelley,Mary Shelley,the_last_man,The Last Man,pass,,train
SHELLEY_THE_LAST_MAN_007__simplify,SHELLEY_THE_LAST_MAN_007,simplify,shelley,Mary Shelley,the_last_man,The Last Man,pass,,train
SHELLEY_THE_LAST_MAN_008__original,SHELLEY_THE_LAST_MAN_008,original,shelley,Mary Shelley,the_last_man,The Last Man,pass,,train
SHELLEY_THE_LAST_MAN_008__paraphrase,SHELLEY_THE_LAST_MAN_008,paraphrase,shelley,Mary Shelley,the_last_man,The Last Man,pass,,train
SHELLEY_THE_LAST_MAN_008__modernize,SHELLEY_THE_LAST_MAN_008,modernize,shelley,Mary Shelley,the_last_man,The Last Man,pass,,train
SHELLEY_THE_LAST_MAN_008__simplify,SHELLEY_THE_LAST_MAN_008,simplify,shelley,Mary Shelley,the_last_man,The Last Man,pass,,train
SHELLEY_THE_LAST_MAN_009__original,SHELLEY_THE_LAST_MAN_009,original,shelley,Mary Shelley,the_last_man,The Last Man,pass,,train
SHELLEY_THE_LAST_MAN_009__paraphrase,SHELLEY_THE_LAST_MAN_009,paraphrase,shelley,Mary Shelley,the_last_man,The Last Man,pass,,train
SHELLEY_THE_LAST_MAN_009__modernize,SHELLEY_THE_LAST_MAN_009,modernize,shelley,Mary Shelley,the_last_man,The Last Man,pass,,train
SHELLEY_THE_LAST_MAN_009__simplify,SHELLEY_THE_LAST_MAN_009,simplify,shelley,Mary Shelley,the_last_man,The Last Man,pass,,train
SHELLEY_THE_LAST_MAN_010__original,SHELLEY_THE_LAST_MAN_010,original,shelley,Mary Shelley,the_last_man,The Last Man,pass,,train
SHELLEY_THE_LAST_MAN_010__paraphrase,SHELLEY_THE_LAST_MAN_010,paraphrase,shelley,Mary Shelley,the_last_man,The Last Man,pass,,train
SHELLEY_THE_LAST_MAN_010__modernize,SHELLEY_THE_LAST_MAN_010,modernize,shelley,Mary Shelley,the_last_man,The Last Man,pass,,train
SHELLEY_THE_LAST_MAN_010__simplify,SHELLEY_THE_LAST_MAN_010,simplify,shelley,Mary Shelley,the_last_man,The Last Man,pass,,train
SHELLEY_THE_LAST_MAN_011__original,SHELLEY_THE_LAST_MAN_011,original,shelley,Mary Shelley,the_last_man,The Last Man,pass,,train
SHELLEY_THE_LAST_MAN_011__paraphrase,SHELLEY_THE_LAST_MAN_011,paraphrase,shelley,Mary Shelley,the_last_man,The Last Man,pass,,train
SHELLEY_THE_LAST_MAN_011__modernize,SHELLEY_THE_LAST_MAN_011,modernize,shelley,Mary Shelley,the_last_man,The Last Man,pass,,train
SHELLEY_THE_LAST_MAN_011__simplify,SHELLEY_THE_LAST_MAN_011,simplify,shelley,Mary Shelley,the_last_man,The Last Man,pass,,train
SHELLEY_THE_LAST_MAN_012__original,SHELLEY_THE_LAST_MAN_012,original,shelley,Mary Shelley,the_last_man,The Last Man,pass,,train
SHELLEY_THE_LAST_MAN_012__paraphrase,SHELLEY_THE_LAST_MAN_012,paraphrase,shelley,Mary Shelley,the_last_man,The Last Man,pass,,train
SHELLEY_THE_LAST_MAN_012__modernize,SHELLEY_THE_LAST_MAN_012,modernize,shelley,Mary Shelley,the_last_man,The Last Man,pass,,train
SHELLEY_THE_LAST_MAN_012__simplify,SHELLEY_THE_LAST_MAN_012,simplify,shelley,Mary Shelley,the_last_man,The Last Man,pass,,train
SHELLEY_THE_LAST_MAN_013__original,SHELLEY_THE_LAST_MAN_013,original,shelley,Mary Shelley,the_last_man,The Last Man,pass,,validation
SHELLEY_THE_LAST_MAN_013__paraphrase,SHELLEY_THE_LAST_MAN_013,paraphrase,shelley,Mary Shelley,the_last_man,The Last Man,pass,,validation
SHELLEY_THE_LAST_MAN_013__modernize,SHELLEY_THE_LAST_MAN_013,modernize,shelley,Mary Shelley,the_last_man,The Last Man,pass,,validation
SHELLEY_THE_LAST_MAN_013__simplify,SHELLEY_THE_LAST_MAN_013,simplify,shelley,Mary Shelley,the_last_man,The Last Man,pass,,validation
SHELLEY_THE_LAST_MAN_014__original,SHELLEY_THE_LAST_MAN_014,original,shelley,Mary Shelley,the_last_man,The Last Man,pass,,validation
SHELLEY_THE_LAST_MAN_014__paraphrase,SHELLEY_THE_LAST_MAN_014,paraphrase,shelley,Mary Shelley,the_last_man,The Last Man,pass,,validation
SHELLEY_THE_LAST_MAN_014__modernize,SHELLEY_THE_LAST_MAN_014,modernize,shelley,Mary Shelley,the_last_man,The Last Man,pass,,validation
SHELLEY_THE_LAST_MAN_014__simplify,SHELLEY_THE_LAST_MAN_014,simplify,shelley,Mary Shelley,the_last_man,The Last Man,pass,,validation
SHELLEY_THE_LAST_MAN_015__original,SHELLEY_THE_LAST_MAN_015,original,shelley,Mary Shelley,the_last_man,The Last Man,pass,,validation
