text_id,passage_id,condition,true_author,centroid_author,burrows_delta,is_true_author_centroid,is_nearest_centroid,nearest_centroid_author,nearest_centroid_correct
WILDE_DORIAN_GRAY_015__paraphrase,WILDE_DORIAN_GRAY_015,paraphrase,wilde,austen,0.797376967,0,0,wilde,1
WILDE_DORIAN_GRAY_015__paraphrase,WILDE_DORIAN_GRAY_015,paraphrase,wilde,dickens,0.772038563,0,0,wilde,1
WILDE_DORIAN_GRAY_015__paraphrase,WILDE_DORIAN_GRAY_015,paraphrase,wilde,poe,0.823718976,0,0,wilde,1
WILDE_DORIAN_GRAY_015__paraphrase,WILDE_DORIAN_GRAY_015,paraphrase,wilde,shelley,0.827053927,0,0,wilde,1
WILDE_DORIAN_GRAY_015__paraphrase,WILDE_DORIAN_GRAY_015,paraphrase,wilde,twain,0.813048768,0,0,wilde,1
WILDE_DORIAN_GRAY_015__paraphrase,WILDE_DORIAN_GRAY_015,paraphrase,wilde,wilde,0.730909921,1,1,wilde,1
WILDE_DORIAN_GRAY_016__paraphrase,WILDE_DORIAN_GRAY_016,paraphrase,wilde,austen,0.916517582,0,0,wilde,1
WILDE_DORIAN_GRAY_016__paraphrase,WILDE_DORIAN_GRAY_016,paraphrase,wilde,dickens,0.85512169,0,0,wilde,1
WILDE_DORIAN_GRAY_016__paraphrase,WILDE_DORIAN_GRAY_016,paraphrase,wilde,poe,0.903582356,0,0,wilde,1
WILDE_DORIAN_GRAY_016__paraphrase,WILDE_DORIAN_GRAY_016,paraphrase,wilde,shelley,0.918953843,0,0,wilde,1
WILDE_DORIAN_GRAY_016__paraphrase,WILDE_DORIAN_GRAY_016,paraphrase,wilde,twain,0.869555948,0,0,wilde,1
WILDE_DORIAN_GRAY_016__paraphrase,WILDE_DORIAN_GRAY_016,paraphrase,wilde,wilde,0.805846872,1,1,wilde,1
WILDE_DORIAN_GRAY_017__paraphrase,WILDE_DORIAN_GRAY_017,paraphrase,wilde,austen,0.840195998,0,0,poe,0
WILDE_DORIAN_GRAY_017__paraphrase,WILDE_DORIAN_GRAY_017,paraphrase,wilde,dickens,0.735789069,0,0,poe,0
WILDE_DORIAN_GRAY_017__paraphrase,WILDE_DORIAN_GRAY_017,paraphrase,wilde,poe,0.643031503,0,1,poe,0
WILDE_DORIAN_GRAY_017__paraphrase,WILDE_DORIAN_GRAY_017,paraphrase,wilde,shelley,0.700912126,0,0,poe,0
WILDE_DORIAN_GRAY_017__paraphrase,WILDE_DORIAN_GRAY_017,paraphrase,wilde,twain,0.742941598,0,0,poe,0
WILDE_DORIAN_GRAY_017__paraphrase,WILDE_DORIAN_GRAY_017,paraphrase,wilde,wilde,0.649578857,1,0,poe,0
WILDE_DORIAN_GRAY_018__paraphrase,WILDE_DORIAN_GRAY_018,paraphrase,wilde,austen,0.897796656,0,0,poe,0
WILDE_DORIAN_GRAY_018__paraphrase,WILDE_DORIAN_GRAY_018,paraphrase,wilde,dickens,0.823655974,0,0,poe,0
WILDE_DORIAN_GRAY_018__paraphrase,WILDE_DORIAN_GRAY_018,paraphrase,wilde,poe,0.693352138,0,1,poe,0
WILDE_DORIAN_GRAY_018__paraphrase,WILDE_DORIAN_GRAY_018,paraphrase,wilde,shelley,0.721584778,0,0,poe,0
WILDE_DORIAN_GRAY_018__paraphrase,WILDE_DORIAN_GRAY_018,paraphrase,wilde,twain,0.864706521,0,0,poe,0
WILDE_DORIAN_GRAY_018__paraphrase,WILDE_DORIAN_GRAY_018,paraphrase,wilde,wilde,0.769403049,1,0,poe,0
WILDE_DORIAN_GRAY_019__paraphrase,WILDE_DORIAN_GRAY_019,paraphrase,wilde,austen,0.987998032,0,0,shelley,0
WILDE_DORIAN_GRAY_019__paraphrase,WILDE_DORIAN_GRAY_019,paraphrase,wilde,dickens,0.881031422,0,0,shelley,0
WILDE_DORIAN_GRAY_019__paraphrase,WILDE_DORIAN_GRAY_019,paraphrase,wilde,poe,0.757280173,0,0,shelley,0
WILDE_DORIAN_GRAY_019__paraphrase,WILDE_DORIAN_GRAY_019,paraphrase,wilde,shelley,0.71697192,0,1,shelley,0
WILDE_DORIAN_GRAY_019__paraphrase,WILDE_DORIAN_GRAY_019,paraphrase,wilde,twain,0.910200356,0,0,shelley,0
WILDE_DORIAN_GRAY_019__paraphrase,WILDE_DORIAN_GRAY_019,paraphrase,wilde,wilde,0.812404203,1,0,shelley,0
WILDE_DORIAN_GRAY_020__paraphrase,WILDE_DORIAN_GRAY_020,paraphrase,wilde,austen,1.105070299,0,0,wilde,1
WILDE_DORIAN_GRAY_020__paraphrase,WILDE_DORIAN_GRAY_020,paraphrase,wilde,dickens,0.940493284,0,0,wilde,1
WILDE_DORIAN_GRAY_020__paraphrase,WILDE_DORIAN_GRAY_020,paraphrase,wilde,poe,0.93255277,0,0,wilde,1
WILDE_DORIAN_GRAY_020__paraphrase,WILDE_DORIAN_GRAY_020,paraphrase,wilde,shelley,0.953498796,0,0,wilde,1
WILDE_DORIAN_GRAY_020__paraphrase,WILDE_DORIAN_GRAY_020,paraphrase,wilde,twain,1.001194798,0,0,wilde,1
WILDE_DORIAN_GRAY_020__paraphrase,WILDE_DORIAN_GRAY_020,paraphrase,wilde,wilde,0.894133139,1,1,wilde,1
WILDE_DORIAN_GRAY_021__paraphrase,WILDE_DORIAN_GRAY_021,paraphrase,wilde,austen,0.856281627,0,0,wilde,1
WILDE_DORIAN_GRAY_021__paraphrase,WILDE_DORIAN_GRAY_021,paraphrase,wilde,dickens,0.719267026,0,0,wilde,1
WILDE_DORIAN_GRAY_021__paraphrase,WILDE_DORIAN_GRAY_021,paraphrase,wilde,poe,0.764351207,0,0,wilde,1
WILDE_DORIAN_GRAY_021__paraphrase,WILDE_DORIAN_GRAY_021,paraphrase,wilde,shelley,0.82291423,0,0,wilde,1
WILDE_DORIAN_GRAY_021__paraphrase,WILDE_DORIAN_GRAY_021,paraphrase,wilde,twain,0.735526021,0,0,wilde,1
WILDE_DORIAN_GRAY_021__paraphrase,WILDE_DORIAN_GRAY_021,paraphrase,wilde,wilde,0.685467168,1,1,wilde,1
WILDE_DORIAN_GRAY_022__paraphrase,WILDE_DORIAN_GRAY_022,paraphrase,wilde,austen,0.862144263,0,0,wilde,1
WILDE_DORIAN_GRAY_022__paraphrase,WILDE_DORIAN_GRAY_022,paraphrase,wilde,dickens,0.77557911,0,0,wilde,1
WILDE_DORIAN_GRAY_022__paraphrase,WILDE_DORIAN_GRAY_022,paraphrase,wilde,poe,0.802636792,0,0,wilde,1
WILDE_DORIAN_GRAY_022__paraphrase,WILDE_DORIAN_GRAY_022,paraphrase,wilde,shelley,0.862129042,0,0,wilde,1
WILDE_DORIAN_GRAY_022__paraphrase,WILDE_DORIAN_GRAY_022,paraphrase,wilde,twain,0.808508397,0,0,wilde,1
WILDE_DORIAN_GRAY_022__paraphrase,WILDE_DORIAN_GRAY_022,paraphrase,wilde,wilde,0.731097863,1,1,wilde,1
WILDE_DORIAN_GRAY_023__paraphrase,WILDE_DORIAN_GRAY_023,paraphrase,wilde,austen,1.210037867,0,1,austen,0
WILDE_DORIAN_GRAY_023__paraphrase,WILDE_DORIAN_GRAY_023,paraphrase,wilde,dickens,1.232128429,0,0,austen,0
WILDE_DORIAN_GRAY_023__paraphrase,WILDE_DORIAN_GRAY_023,paraphrase,wilde,poe,1.296395391,0,0,austen,0
WILDE_DORIAN_GRAY_023__paraphrase,WILDE_DORIAN_GRAY_023,paraphrase,wilde,shelley,1.347162364,0,0,austen,0
WILDE_DORIAN_GRAY_023__paraphrase,WILDE_DORIAN_GRAY_023,paraphrase,wilde,twain,1.25234162,0,0,austen,0
WILDE_DORIAN_GRAY_023__paraphrase,WILDE_DORIAN_GRAY_023,paraphrase,wilde,wilde,1.235360466,1,0,austen,0
WILDE_DORIAN_GRAY_024__paraphrase,WILDE_DORIAN_GRAY_024,paraphrase,wilde,austen,0.767903896,0,0,twain,0
WILDE_DORIAN_GRAY_024__paraphrase,WILDE_DORIAN_GRAY_024,paraphrase,wilde,dickens,0.792156185,0,0,twain,0
WILDE_DORIAN_GRAY_024__paraphrase,WILDE_DORIAN_GRAY_024,paraphrase,wilde,poe,0.849810299,0,0,twain,0
WILDE_DORIAN_GRAY_024__paraphrase,WILDE_DORIAN_GRAY_024,paraphrase,wilde,shelley,0.828903796,0,0,twain,0
WILDE_DORIAN_GRAY_024__paraphrase,WILDE_DORIAN_GRAY_024,paraphrase,wilde,twain,0.764523119,0,1,twain,0
WILDE_DORIAN_GRAY_024__paraphrase,WILDE_DORIAN_GRAY_024,paraphrase,wilde,wilde,0.765374285,1,0,twain,0
WILDE_DORIAN_GRAY_025__paraphrase,WILDE_DORIAN_GRAY_025,paraphrase,wilde,austen,0.96903921,0,0,wilde,1
WILDE_DORIAN_GRAY_025__paraphrase,WILDE_DORIAN_GRAY_025,paraphrase,wilde,dickens,0.77776121,0,0,wilde,1
WILDE_DORIAN_GRAY_025__paraphrase,WILDE_DORIAN_GRAY_025,paraphrase,wilde,poe,0.756315133,0,0,wilde,1
WILDE_DORIAN_GRAY_025__paraphrase,WILDE_DORIAN_GRAY_025,paraphrase,wilde,shelley,0.772148468,0,0,wilde,1
WILDE_DORIAN_GRAY_025__paraphrase,WILDE_DORIAN_GRAY_025,paraphrase,wilde,twain,0.789023014,0,0,wilde,1
WILDE_DORIAN_GRAY_025__paraphrase,WILDE_DORIAN_GRAY_025,paraphrase,wilde,wilde,0.703248537,1,1,wilde,1
WILDE_DORIAN_GRAY_026__paraphrase,WILDE_DORIAN_GRAY_026,paraphrase,wilde,austen,0.810108447,0,0,dickens,0
WILDE_DORIAN_GRAY_026__paraphrase,WILDE_DORIAN_GRAY_026,paraphrase,wilde,dickens,0.703089186,0,1,dickens,0
WILDE_DORIAN_GRAY_026__paraphrase,WILDE_DORIAN_GRAY_026,paraphrase,wilde,poe,0.84740506,0,0,dickens,0
WILDE_DORIAN_GRAY_026__paraphrase,WILDE_DORIAN_GRAY_026,paraphrase,wilde,shelley,0.86923236,0,0,dickens,0
WILDE_DORIAN_GRAY_026__paraphrase,WILDE_DORIAN_GRAY_026,paraphrase,wilde,twain,0.81977716,0,0,dickens,0
WILDE_DORIAN_GRAY_026__paraphrase,WILDE_DORIAN_GRAY_026,paraphrase,wilde,wilde,0.734034949,1,0,dickens,0
WILDE_DORIAN_GRAY_027__paraphrase,WILDE_DORIAN_GRAY_027,paraphrase,wilde,austen,0.89114155,0,0,wilde,1
WILDE_DORIAN_GRAY_027__paraphrase,WILDE_DORIAN_GRAY_027,paraphrase,wilde,dickens,0.729560129,0,0,wilde,1
WILDE_DORIAN_GRAY_027__paraphrase,WILDE_DORIAN_GRAY_027,paraphrase,wilde,poe,0.676822991,0,0,wilde,1
WILDE_DORIAN_GRAY_027__paraphrase,WILDE_DORIAN_GRAY_027,paraphrase,wilde,shelley,0.699674059,0,0,wilde,1
WILDE_DORIAN_GRAY_027__paraphrase,WILDE_DORIAN_GRAY_027,paraphrase,wilde,twain,0.771037016,0,0,wilde,1
WILDE_DORIAN_GRAY_027__paraphrase,WILDE_DORIAN_GRAY_027,paraphrase,wilde,wilde,0.627821279,1,1,wilde,1
WILDE_DORIAN_GRAY_028__paraphrase,WILDE_DORIAN_GRAY_028,paraphrase,wilde,austen,0.849433901,0,0,wilde,1
WILDE_DORIAN_GRAY_028__paraphrase,WILDE_DORIAN_GRAY_028,paraphrase,wilde,dickens,0.7206125,0,0,wilde,1
WILDE_DORIAN_GRAY_028__paraphrase,WILDE_DORIAN_GRAY_028,paraphrase,wilde,poe,0.762055186,0,0,wilde,1
WILDE_DORIAN_GRAY_028__paraphrase,WILDE_DORIAN_GRAY_028,paraphrase,wilde,shelley,0.838332209,0,0,wilde,1
WILDE_DORIAN_GRAY_028__paraphrase,WILDE_DORIAN_GRAY_028,paraphrase,wilde,twain,0.690720787,0,0,wilde,1
WILDE_DORIAN_GRAY_028__paraphrase,WILDE_DORIAN_GRAY_028,paraphrase,wilde,wilde,0.592891676,1,1,wilde,1
WILDE_DORIAN_GRAY_029__paraphrase,WILDE_DORIAN_GRAY_029,paraphrase,wilde,austen,0.979422135,0,0,wilde,1
WILDE_DORIAN_GRAY_029__paraphrase,WILDE_DORIAN_GRAY_029,paraphrase,wilde,dickens,0.961127286,0,0,wilde,1
WILDE_DORIAN_GRAY_029__paraphrase,WILDE_DORIAN_GRAY_029,paraphrase,wilde,poe,0.923299773,0,0,wilde,1
WILDE_DORIAN_GRAY_029__paraphrase,WILDE_DORIAN_GRAY_029,paraphrase,wilde,shelley,1.026872869,0,0,wilde,1
WILDE_DORIAN_GRAY_029__paraphrase,WILDE_DORIAN_GRAY_029,paraphrase,wilde,twain,0.963753924,0,0,wilde,1
WILDE_DORIAN_GRAY_029__paraphrase,WILDE_DORIAN_GRAY_029,paraphrase,wilde,wilde,0.916689455,1,1,wilde,1
WILDE_DORIAN_GRAY_030__paraphrase,WILDE_DORIAN_GRAY_030,paraphrase,wilde,austen,0.985616613,0,0,wilde,1
WILDE_DORIAN_GRAY_030__paraphrase,WILDE_DORIAN_GRAY_030,paraphrase,wilde,dickens,0.890028207,0,0,wilde,1
WILDE_DORIAN_GRAY_030__paraphrase,WILDE_DORIAN_GRAY_030,paraphrase,wilde,poe,0.91897003,0,0,wilde,1
WILDE_DORIAN_GRAY_030__paraphrase,WILDE_DORIAN_GRAY_030,paraphrase,wilde,shelley,0.976460388,0,0,wilde,1
WILDE_DORIAN_GRAY_030__paraphrase,WILDE_DORIAN_GRAY_030,paraphrase,wilde,twain,0.927536068,0,0,wilde,1
WILDE_DORIAN_GRAY_030__paraphrase,WILDE_DORIAN_GRAY_030,paraphrase,wilde,wilde,0.87033454,1,1,wilde,1
WILDE_LORD_ARTHUR_STORIES_001__paraphrase,WILDE_LORD_ARTHUR_STORIES_001,paraphrase,wilde,austen,1.06183335,0,0,wilde,1
WILDE_LORD_ARTHUR_STORIES_001__paraphrase,WILDE_LORD_ARTHUR_STORIES_001,paraphrase,wilde,dickens,0.863741464,0,0,wilde,1
WILDE_LORD_ARTHUR_STORIES_001__paraphrase,WILDE_LORD_ARTHUR_STORIES_001,paraphrase,wilde,poe,0.83081273,0,0,wilde,1
WILDE_LORD_ARTHUR_STORIES_001__paraphrase,WILDE_LORD_ARTHUR_STORIES_001,paraphrase,wilde,shelley,0.832558605,0,0,wilde,1
WILDE_LORD_ARTHUR_STORIES_001__paraphrase,WILDE_LORD_ARTHUR_STORIES_001,paraphrase,wilde,twain,0.925578049,0,0,wilde,1
WILDE_LORD_ARTHUR_STORIES_001__paraphrase,WILDE_LORD_ARTHUR_STORIES_001,paraphrase,wilde,wilde,0.783812156,1,1,wilde,1
WILDE_LORD_ARTHUR_STORIES_002__paraphrase,WILDE_LORD_ARTHUR_STORIES_002,paraphrase,wilde,austen,0.812314359,0,0,wilde,1
WILDE_LORD_ARTHUR_STORIES_002__paraphrase,WILDE_LORD_ARTHUR_STORIES_002,paraphrase,wilde,dickens,0.835121334,0,0,wilde,1
WILDE_LORD_ARTHUR_STORIES_002__paraphrase,WILDE_LORD_ARTHUR_STORIES_002,paraphrase,wilde,poe,0.803318827,0,0,wilde,1
WILDE_LORD_ARTHUR_STORIES_002__paraphrase,WILDE_LORD_ARTHUR_STORIES_002,paraphrase,wilde,shelley,0.813738105,0,0,wilde,1
WILDE_LORD_ARTHUR_STORIES_002__paraphrase,WILDE_LORD_ARTHUR_STORIES_002,paraphrase,wilde,twain,0.863426408,0,0,wilde,1
WILDE_LORD_ARTHUR_STORIES_002__paraphrase,WILDE_LORD_ARTHUR_STORIES_002,paraphrase,wilde,wilde,0.780168667,1,1,wilde,1
WILDE_LORD_ARTHUR_STORIES_003__paraphrase,WILDE_LORD_ARTHUR_STORIES_003,paraphrase,wilde,austen,0.779217911,0,0,wilde,1
WILDE_LORD_ARTHUR_STORIES_003__paraphrase,WILDE_LORD_ARTHUR_STORIES_003,paraphrase,wilde,dickens,0.709703753,0,0,wilde,1
WILDE_LORD_ARTHUR_STORIES_003__paraphrase,WILDE_LORD_ARTHUR_STORIES_003,paraphrase,wilde,poe,0.724339244,0,0,wilde,1
WILDE_LORD_ARTHUR_STORIES_003__paraphrase,WILDE_LORD_ARTHUR_STORIES_003,paraphrase,wilde,shelley,0.722600298,0,0,wilde,1
WILDE_LORD_ARTHUR_STORIES_003__paraphrase,WILDE_LORD_ARTHUR_STORIES_003,paraphrase,wilde,twain,0.76093969,0,0,wilde,1
WILDE_LORD_ARTHUR_STORIES_003__paraphrase,WILDE_LORD_ARTHUR_STORIES_003,paraphrase,wilde,wilde,0.658265031,1,1,wilde,1
WILDE_LORD_ARTHUR_STORIES_004__paraphrase,WILDE_LORD_ARTHUR_STORIES_004,paraphrase,wilde,austen,0.722299619,0,0,wilde,1
WILDE_LORD_ARTHUR_STORIES_004__paraphrase,WILDE_LORD_ARTHUR_STORIES_004,paraphrase,wilde,dickens,0.603785601,0,0,wilde,1
WILDE_LORD_ARTHUR_STORIES_004__paraphrase,WILDE_LORD_ARTHUR_STORIES_004,paraphrase,wilde,poe,0.67322387,0,0,wilde,1
WILDE_LORD_ARTHUR_STORIES_004__paraphrase,WILDE_LORD_ARTHUR_STORIES_004,paraphrase,wilde,shelley,0.629895807,0,0,wilde,1
WILDE_LORD_ARTHUR_STORIES_004__paraphrase,WILDE_LORD_ARTHUR_STORIES_004,paraphrase,wilde,twain,0.652610486,0,0,wilde,1
WILDE_LORD_ARTHUR_STORIES_004__paraphrase,WILDE_LORD_ARTHUR_STORIES_004,paraphrase,wilde,wilde,0.583689844,1,1,wilde,1
WILDE_LORD_ARTHUR_STORIES_005__paraphrase,WILDE_LORD_ARTHUR_STORIES_005,paraphrase,wilde,austen,0.884594627,0,0,wilde,1
WILDE_LORD_ARTHUR_STORIES_005__paraphrase,WILDE_LORD_ARTHUR_STORIES_005,paraphrase,wilde,dickens,0.672274608,0,0,wilde,1
WILDE_LORD_ARTHUR_STORIES_005__paraphrase,WILDE_LORD_ARTHUR_STORIES_005,paraphrase,wilde,poe,0.703141633,0,0,wilde,1
WILDE_LORD_ARTHUR_STORIES_005__paraphrase,WILDE_LORD_ARTHUR_STORIES_005,paraphrase,wilde,shelley,0.784144313,0,0,wilde,1
WILDE_LORD_ARTHUR_STORIES_005__paraphrase,WILDE_LORD_ARTHUR_STORIES_005,paraphrase,wilde,twain,0.729173717,0,0,wilde,1
WILDE_LORD_ARTHUR_STORIES_005__paraphrase,WILDE_LORD_ARTHUR_STORIES_005,paraphrase,wilde,wilde,0.599033534,1,1,wilde,1
WILDE_LORD_ARTHUR_STORIES_006__paraphrase,WILDE_LORD_ARTHUR_STORIES_006,paraphrase,wilde,austen,0.896220254,0,0,twain,0
WILDE_LORD_ARTHUR_STORIES_006__paraphrase,WILDE_LORD_ARTHUR_STORIES_006,paraphrase,wilde,dickens,0.807949797,0,0,twain,0
WILDE_LORD_ARTHUR_STORIES_006__paraphrase,WILDE_LORD_ARTHUR_STORIES_006,paraphrase,wilde,poe,0.824913531,0,0,twain,0
WILDE_LORD_ARTHUR_STORIES_006__paraphrase,WILDE_LORD_ARTHUR_STORIES_006,paraphrase,wilde,shelley,0.889708918,0,0,twain,0
WILDE_LORD_ARTHUR_STORIES_006__paraphrase,WILDE_LORD_ARTHUR_STORIES_006,paraphrase,wilde,twain,0.72240376,0,1,twain,0
WILDE_LORD_ARTHUR_STORIES_006__paraphrase,WILDE_LORD_ARTHUR_STORIES_006,paraphrase,wilde,wilde,0.747784396,1,0,twain,0
WILDE_LORD_ARTHUR_STORIES_007__paraphrase,WILDE_LORD_ARTHUR_STORIES_007,paraphrase,wilde,austen,0.814489678,0,0,wilde,1
WILDE_LORD_ARTHUR_STORIES_007__paraphrase,WILDE_LORD_ARTHUR_STORIES_007,paraphrase,wilde,dickens,0.625998772,0,0,wilde,1
WILDE_LORD_ARTHUR_STORIES_007__paraphrase,WILDE_LORD_ARTHUR_STORIES_007,paraphrase,wilde,poe,0.683008008,0,0,wilde,1
WILDE_LORD_ARTHUR_STORIES_007__paraphrase,WILDE_LORD_ARTHUR_STORIES_007,paraphrase,wilde,shelley,0.752872121,0,0,wilde,1
WILDE_LORD_ARTHUR_STORIES_007__paraphrase,WILDE_LORD_ARTHUR_STORIES_007,paraphrase,wilde,twain,0.643704229,0,0,wilde,1
WILDE_LORD_ARTHUR_STORIES_007__paraphrase,WILDE_LORD_ARTHUR_STORIES_007,paraphrase,wilde,wilde,0.571171214,1,1,wilde,1
WILDE_LORD_ARTHUR_STORIES_008__paraphrase,WILDE_LORD_ARTHUR_STORIES_008,paraphrase,wilde,austen,0.678660089,0,0,dickens,0
WILDE_LORD_ARTHUR_STORIES_008__paraphrase,WILDE_LORD_ARTHUR_STORIES_008,paraphrase,wilde,dickens,0.516531887,0,1,dickens,0
WILDE_LORD_ARTHUR_STORIES_008__paraphrase,WILDE_LORD_ARTHUR_STORIES_008,paraphrase,wilde,poe,0.601565677,0,0,dickens,0
WILDE_LORD_ARTHUR_STORIES_008__paraphrase,WILDE_LORD_ARTHUR_STORIES_008,paraphrase,wilde,shelley,0.637795771,0,0,dickens,0
WILDE_LORD_ARTHUR_STORIES_008__paraphrase,WILDE_LORD_ARTHUR_STORIES_008,paraphrase,wilde,twain,0.612805072,0,0,dickens,0
WILDE_LORD_ARTHUR_STORIES_008__paraphrase,WILDE_LORD_ARTHUR_STORIES_008,paraphrase,wilde,wilde,0.521452168,1,0,dickens,0
WILDE_LORD_ARTHUR_STORIES_009__paraphrase,WILDE_LORD_ARTHUR_STORIES_009,paraphrase,wilde,austen,0.648447741,0,0,wilde,1
WILDE_LORD_ARTHUR_STORIES_009__paraphrase,WILDE_LORD_ARTHUR_STORIES_009,paraphrase,wilde,dickens,0.604611682,0,0,wilde,1
WILDE_LORD_ARTHUR_STORIES_009__paraphrase,WILDE_LORD_ARTHUR_STORIES_009,paraphrase,wilde,poe,0.531241762,0,0,wilde,1
WILDE_LORD_ARTHUR_STORIES_009__paraphrase,WILDE_LORD_ARTHUR_STORIES_009,paraphrase,wilde,shelley,0.601346353,0,0,wilde,1
WILDE_LORD_ARTHUR_STORIES_009__paraphrase,WILDE_LORD_ARTHUR_STORIES_009,paraphrase,wilde,twain,0.604509051,0,0,wilde,1
WILDE_LORD_ARTHUR_STORIES_009__paraphrase,WILDE_LORD_ARTHUR_STORIES_009,paraphrase,wilde,wilde,0.530062036,1,1,wilde,1
WILDE_LORD_ARTHUR_STORIES_010__paraphrase,WILDE_LORD_ARTHUR_STORIES_010,paraphrase,wilde,austen,0.878596141,0,0,wilde,1
WILDE_LORD_ARTHUR_STORIES_010__paraphrase,WILDE_LORD_ARTHUR_STORIES_010,paraphrase,wilde,dickens,0.716289735,0,0,wilde,1
WILDE_LORD_ARTHUR_STORIES_010__paraphrase,WILDE_LORD_ARTHUR_STORIES_010,paraphrase,wilde,poe,0.703593125,0,0,wilde,1
WILDE_LORD_ARTHUR_STORIES_010__paraphrase,WILDE_LORD_ARTHUR_STORIES_010,paraphrase,wilde,shelley,0.748973148,0,0,wilde,1
WILDE_LORD_ARTHUR_STORIES_010__paraphrase,WILDE_LORD_ARTHUR_STORIES_010,paraphrase,wilde,twain,0.726929525,0,0,wilde,1
WILDE_LORD_ARTHUR_STORIES_010__paraphrase,WILDE_LORD_ARTHUR_STORIES_010,paraphrase,wilde,wilde,0.645947601,1,1,wilde,1
WILDE_LORD_ARTHUR_STORIES_011__paraphrase,WILDE_LORD_ARTHUR_STORIES_011,paraphrase,wilde,austen,0.977769813,0,0,wilde,1
WILDE_LORD_ARTHUR_STORIES_011__paraphrase,WILDE_LORD_ARTHUR_STORIES_011,paraphrase,wilde,dickens,0.792489171,0,0,wilde,1
WILDE_LORD_ARTHUR_STORIES_011__paraphrase,WILDE_LORD_ARTHUR_STORIES_011,paraphrase,wilde,poe,0.814447783,0,0,wilde,1
WILDE_LORD_ARTHUR_STORIES_011__paraphrase,WILDE_LORD_ARTHUR_STORIES_011,paraphrase,wilde,shelley,0.794328872,0,0,wilde,1
WILDE_LORD_ARTHUR_STORIES_011__paraphrase,WILDE_LORD_ARTHUR_STORIES_011,paraphrase,wilde,twain,0.838162671,0,0,wilde,1
WILDE_LORD_ARTHUR_STORIES_011__paraphrase,WILDE_LORD_ARTHUR_STORIES_011,paraphrase,wilde,wilde,0.737059046,1,1,wilde,1
WILDE_LORD_ARTHUR_STORIES_012__paraphrase,WILDE_LORD_ARTHUR_STORIES_012,paraphrase,wilde,austen,0.852264966,0,0,wilde,1
WILDE_LORD_ARTHUR_STORIES_012__paraphrase,WILDE_LORD_ARTHUR_STORIES_012,paraphrase,wilde,dickens,0.755901585,0,0,wilde,1
WILDE_LORD_ARTHUR_STORIES_012__paraphrase,WILDE_LORD_ARTHUR_STORIES_012,paraphrase,wilde,poe,0.75453322,0,0,wilde,1
WILDE_LORD_ARTHUR_STORIES_012__paraphrase,WILDE_LORD_ARTHUR_STORIES_012,paraphrase,wilde,shelley,0.748690281,0,0,wilde,1
WILDE_LORD_ARTHUR_STORIES_012__paraphrase,WILDE_LORD_ARTHUR_STORIES_012,paraphrase,wilde,twain,0.76880388,0,0,wilde,1
WILDE_LORD_ARTHUR_STORIES_012__paraphrase,WILDE_LORD_ARTHUR_STORIES_012,paraphrase,wilde,wilde,0.717272639,1,1,wilde,1
WILDE_LORD_ARTHUR_STORIES_013__paraphrase,WILDE_LORD_ARTHUR_STORIES_013,paraphrase,wilde,austen,0.793643832,0,0,wilde,1
WILDE_LORD_ARTHUR_STORIES_013__paraphrase,WILDE_LORD_ARTHUR_STORIES_013,paraphrase,wilde,dickens,0.773722136,0,0,wilde,1
WILDE_LORD_ARTHUR_STORIES_013__paraphrase,WILDE_LORD_ARTHUR_STORIES_013,paraphrase,wilde,poe,0.840339117,0,0,wilde,1
WILDE_LORD_ARTHUR_STORIES_013__paraphrase,WILDE_LORD_ARTHUR_STORIES_013,paraphrase,wilde,shelley,0.839478341,0,0,wilde,1
WILDE_LORD_ARTHUR_STORIES_013__paraphrase,WILDE_LORD_ARTHUR_STORIES_013,paraphrase,wilde,twain,0.745152308,0,0,wilde,1
WILDE_LORD_ARTHUR_STORIES_013__paraphrase,WILDE_LORD_ARTHUR_STORIES_013,paraphrase,wilde,wilde,0.686300065,1,1,wilde,1
WILDE_LORD_ARTHUR_STORIES_014__paraphrase,WILDE_LORD_ARTHUR_STORIES_014,paraphrase,wilde,austen,0.89527101,0,0,dickens,0
WILDE_LORD_ARTHUR_STORIES_014__paraphrase,WILDE_LORD_ARTHUR_STORIES_014,paraphrase,wilde,dickens,0.801509869,0,1,dickens,0
WILDE_LORD_ARTHUR_STORIES_014__paraphrase,WILDE_LORD_ARTHUR_STORIES_014,paraphrase,wilde,poe,0.939611211,0,0,dickens,0
WILDE_LORD_ARTHUR_STORIES_014__paraphrase,WILDE_LORD_ARTHUR_STORIES_014,paraphrase,wilde,shelley,0.860429499,0,0,dickens,0
WILDE_LORD_ARTHUR_STORIES_014__paraphrase,WILDE_LORD_ARTHUR_STORIES_014,paraphrase,wilde,twain,0.824956388,0,0,dickens,0
WILDE_LORD_ARTHUR_STORIES_014__paraphrase,WILDE_LORD_ARTHUR_STORIES_014,paraphrase,wilde,wilde,0.80358127,1,0,dickens,0
WILDE_LORD_ARTHUR_STORIES_015__paraphrase,WILDE_LORD_ARTHUR_STORIES_015,paraphrase,wilde,austen,0.799080344,0,0,twain,0
WILDE_LORD_ARTHUR_STORIES_015__paraphrase,WILDE_LORD_ARTHUR_STORIES_015,paraphrase,wilde,dickens,0.727354173,0,0,twain,0
WILDE_LORD_ARTHUR_STORIES_015__paraphrase,WILDE_LORD_ARTHUR_STORIES_015,paraphrase,wilde,poe,0.800632638,0,0,twain,0
